bankCode,bic,bankName,postalCode,city,flags
28066620,GENODEF1FOY,Volksbank,26169,Friesoythe,
28067068,GENODEF1NEO,Volksbank Neuenkirchen-Vörden -alt-,49434,Neuenkirchen-Vörden,
28067170,GENODEF1GSC,Volksbank Delmenhorst Schierbrok -alt-,27738,Delmenhorst,
28067257,GENODEF1LAP,Volksbank Lastrup,49688,Lastrup,
28068218,GENODEF1BUT,Raiffeisenbank Butjadingen-Abbehausen -alt-,26963,Butjadingen,
28069052,GENODEF1ORF,Raiffeisenbank Strücklingen-Idafehn,26842,Ostrhauderfehn,
28069092,GENODEF1HAT,VR Bank Oldenburg Land West -alt-,26209,Hatten,
28069109,GENODEF1EMK,Volksbank Emstek -alt-,49685,Emstek,
28069128,GENODEF1GRR,Raiffeisenbank Garrel -alt-,49675,Garrel,
28069138,GENODEF1VAG,VR Bank Oldenburg Land West -alt-,26209,Hatten,
28069293,GENODEF1BBH,Volksbank Obergrafschaft -alt-,48465,Schüttorf,
28069381,GENODEF1WLT,Hümmlinger Volksbank,49757,Werlte,
28069706,GENODEF1BOG,Volksbank Nordhümmling,26904,Börger,
28069755,GENODEF1MLO,Raiffeisenbank Oldersum,26802,Moormerland,
28069773,GENODEF1WWM,Raiffeisenbank Wiesedermeer-Wiesede-Marcardsm,26446,Friedeburg,
28069878,GENODEF1KBL,Raiffeisenbank Ems-Vechte,49777,Klein Berßen,
28069926,GENODEF1HOO,Volksbank Niedergrafschaft,49843,Uelsen,
28069935,GENODEF1LRU,Raiffeisenbank Lorup,26900,Lorup,
28069956,GENODEF1NEV,Grafschafter Volksbank,48511,Nordhorn,
28069991,GENODEF1LTH,Volksbank Emstal,49759,Lathen,
28069994,GENODEF1SPL,Volksbank Süd-Emsland,48480,Spelle,
28070024,DEUTDEDB280,Deutsche Bank,26016,Oldenburg (Oldb),
28070024,DEUTDEDB281,Deutsche Bank,26147,Bad Zwischenahn,
28070057,DEUTDEHB280,Deutsche Bank,26016,Oldenburg (Oldb),
28070057,DEUTDEHB281,Deutsche Bank,26147,Bad Zwischenahn,
28220026,OLBODEH2XXX,Oldenburgische Landesbank AG,26361,Wilhelmshaven,
28222208,OLBODEH2XXX,Oldenburgische Landesbank AG,26436,Jever,
28222621,OLBODEH2XXX,Oldenburgische Landesbank AG,26305,Varel,
28240023,COBADEFFXXX,Commerzbank,26382,Wilhelmshaven,
28250110,BRLADE21WHV,Sparkasse Wilhelmshaven,26363,Wilhelmshaven,
28252760,BRLADE21WTM,Kreissparkasse Wittmund,26409,Wittmund,
28262254,GENODEF1JEV,Volksbank Jever -alt-,26441,Jever,
28262673,GENODEF1VAR,Volksbank Jade-Weser,26316,Varel,
28270024,DEUTDEDB282,Deutsche Bank,26382,Wilhelmshaven,
28270024,DEUTDEDB283,Deutsche Bank,26437,Jever,
28270056,DEUTDEHB282,Deutsche Bank,26382,Wilhelmshaven,
28270056,DEUTDEHB283,Deutsche Bank,26437,Jever,
28280012,DRESDEFF282,Commerzbank vormals Dresdner Bank,26352,Wilhelmshaven,
28290063,GENODEF1WHV,Volksbank Wilhelmshaven,26382,Wilhelmshaven,
28291551,GENODEF1ESE,Volksbank Esens -alt-,26506,Norden,
28320014,OLBODEH2XXX,Oldenburgische Landesbank AG,26494,Norden,
28321816,OLBODEH2XXX,Oldenburgische Landesbank AG,26536,Norderney,
28350000,BRLADE21ANO,Sparkasse Aurich-Norden,26603,Aurich,
28361592,GENODEF1MAR,Raiffeisen-Volksbank Fresena,26506,Norden,
28420007,OLBODEH2XXX,Oldenburgische Landesbank AG,26700,Emden,
28421030,OLBODEH2XXX,Oldenburgische Landesbank AG,26585,Aurich,
28440037,COBADEFFXXX,Commerzbank,26693,Emden,
28450000,BRLADE21EMD,Sparkasse Emden,26702,Emden,
28470024,DEUTDEDB284,Deutsche Bank,26693,Emden,
28470024,DEUTDEDB289,Deutsche Bank,26582,Aurich,
28470024,DEUTDEDB286,Deutsche Bank,26492,Norden,
28470024,DEUTDEDB298,Deutsche Bank,26533,Norderney,
28470091,DEUTDEHB284,Deutsche Bank,26693,Emden,
28470091,DEUTDEHB289,Deutsche Bank,26582,Aurich,
28470091,DEUTDEHB286,Deutsche Bank,26492,Norden,
28470091,DEUTDEHB298,Deutsche Bank,26533,Norderney,
28520009,OLBODEH2XXX,Oldenburgische Landesbank AG,26769,Leer (Ostfriesland),
28521518,OLBODEH2XXX,Oldenburgische Landesbank AG,26855,Papenburg,
28540034,COBADEFFXXX,Commerzbank,26763,Leer (Ostfriesland),
28550000,BRLADE21LER,Sparkasse LeerWittmund,26766,Leer (Ostfriesland),
28562297,GENODEF1UPL,Raiffeisen-Volksbank,26589,Aurich,
28562716,GENODEF1WEF,Raiffeisenbank Flachsmeer,26810,Westoverledingen,
28562863,GENODEF1HTL,Raiffeisenbank Moormerland,26835,Holtland,
28563749,GENODEF1MML,Fehntjer VR Bank,26802,Moormerland,
28570024,DEUTDEDB285,Deutsche Bank,26763,Leer (Ostfriesland),
28570024,DEUTDEDB287,Deutsche Bank,26871,Papenburg,
28570024,DEUTDEDB288,Deutsche Bank,26819,Weener,
28570092,DEUTDEHB285,Deutsche Bank,26763,Leer (Ostfriesland),
28570092,DEUTDEHB287,Deutsche Bank,26871,Papenburg,
28570092,DEUTDEHB288,Deutsche Bank,26819,Weener,
28590075,GENODEF1LER,Ostfriesische Volksbank Leer,26768,Leer (Ostfriesland),
28591579,GENODEF1PAP,Volksbank Papenburg Fil d. Ostfries. VB Leer,26858,Papenburg,
28591654,GENODEF1WRH,Volksbank Westrhauderfehn -alt-,26802,Moormerland,
29020000,NEELDE22XXX,Bankhaus Neelmeyer,28195,Bremen,
29030400,PLUMDE29XXX,M.M. Warburg & Co (vormals Bankhaus Carl F. Plump & CO),20095,Hamburg,
29040060,COBADEFFXXX,Commerzbank CC,28195,Bremen,
29040061,COBADEFFXXX,Commerzbank CC,28195,Bremen,
29040090,COBADEFFXXX,Commerzbank,28079,Bremen,
29050000,BRLADE22XXX,Norddeutsche Landesbank - Girozentrale -,28195,Bremen,
29050000,BRLADE22OLD,Norddeutsche Landesbank - Girozentrale -,26122,Oldenburg (Oldb),
29050101,SBREDE22XXX,Sparkasse Bremen,28078,Bremen,
29070024,DEUTDEDBBRE,Deutsche Bank,28189,Bremen,
29070024,DEUTDEDB295,Deutsche Bank,28832,Achim,
29070024,DEUTDEDB292,Deutsche Bank,27568,Bremerhaven,
29070024,DEUTDEDB293,Deutsche Bank,49647,Cloppenburg,
29070024,DEUTDEDB294,Deutsche Bank,27732,Delmenhorst,
29070024,DEUTDEDB296,Deutsche Bank,49380,Lohne (Oldenburg),
29070024,DEUTDEDB297,Deutsche Bank,27701,Osterholz-Scharmbeck,
29070024,DEUTDEDB290,Deutsche Bank,49360,Vechta,
29070050,DEUTDEHBXXX,Deutsche Bank,28189,Bremen,
29070050,DEUTDEHB295,Deutsche Bank,28817,Achim,
29070050,DEUTDEHB297,Deutsche Bank,27701,Osterholz-Scharmbeck,
29070051,DEUTDEHB292,Deutsche Bank,27568,Bremerhaven,
29070052,DEUTDEHB294,Deutsche Bank,27732,Delmenhorst,
29070058,DEUTDEHB293,Deutsche Bank,49647,Cloppenburg,
29070059,DEUTDEHB290,Deutsche Bank,49360,Vechta,
29070059,DEUTDEHB296,Deutsche Bank,49380,Lohne (Oldenburg),
29070324,DEUTDEDBP21,Postbank/DSL Ndl der Deutsche Bank,28195,Bremen,
29070367,DEUTDEHBP21,Postbank/DSL Ndl der Deutsche Bank,28195,Bremen,
29080010,DRESDEFF290,Commerzbank vormals Bremer Bank (Dresdner Bank),28079,Bremen,
29089210,DRESDEFFI13,Commerzbank vormals Bremer Bank (Dresdner Bank) ITGK,28079,Bremen,
29090900,GENODEF1P03,PSD Bank Nord,28361,Bremen,
29121731,OLBODEH2XXX,Oldenburgische Landesbank AG,28847,Syke,
29151700,BRLADE21SYK,Kreissparkasse Diepholz,28846,Syke,
29152300,BRLADE21OHZ,Kreissparkasse Osterholz -alt-,27702,Osterholz-Scharmbeck,
29152550,BRLADE21SHL,Zweckverbandssparkasse Scheeßel,27377,Scheeßel,
29152670,BRLADE21VER,Kreissparkasse Verden,27264,Verden (Aller),
29162394,GENODEF1OHZ,Volksbank,27704,Osterholz-Scharmbeck,
29162453,GENODEF1SWW,Volksbank Schwanewede,28784,Schwanewede,
29162697,GENODEF1VER,Volksbank Aller-Weser -alt-,27268,Verden (Aller),
29165545,GENODEF1OYT,Volksbank Oyten,28871,Oyten,
29165681,GENODEF1SUM,Volksbank Sottrum -alt-,27364,Sottrum,
29166568,GENODEF1WOP,Volksbank,27726,Worpswede,
29167624,GENODEF1SHR,Volksbank Syke -alt-,28857,Syke,
29172624,DEUTDEDB291,Deutsche Bank,27262,Verden (Aller),
29172655,DEUTDEHB291,Deutsche Bank,27262,Verden (Aller),
29190024,GENODEF1HB1,Bremische Volksbank Weser-Wümme,28069,Bremen,
29190330,GENODEF1HB2,Volksbank Bremen-Nord,28757,Bremen,
29190399,GENODEF1HB2,Volksbank Bremen-Nord (Gf GAA),28757,Bremen,
29240024,COBADEFFXXX,Commerzbank,27515,Bremerhaven,
29250000,BRLADE21BRS,Weser-Elbe Sparkasse,27568,Bremerhaven,
29250150,BRLADE21BRK,Kreissparkasse Wesermünde-Hadeln -alt-,27570,Bremerhaven,
29262722,GENODEF1BRV,Volksbank Geeste-Nord,27607,Geestland,
29265747,GENODEF1BEV,Volksbank im Elbe-Weser-Dreieck,27613,Beverstedt,
29280011,DRESDEFF292,Commerzbank vormals Dresdner Bank,27502,Bremerhaven,
29290034,GENODEF1HBV,Volksbank Bremerhaven-Wesermünde -alt-,27539,Bremerhaven,
30000000,MARKDEF1300,Bundesbank eh Düsseldorf,40002,Düsseldorf,
30010400,IKBDDEDDXXX,IKB Deutsche Industriebank,40002,Düsseldorf,
30010444,IKBDDEDDDIR,IKB Privatkunden - IKB Deutsche Industriebank,40474,Düsseldorf,
30010700,BOTKDEDXXXX,MUFG Bank (Europe) Germany Branch,40040,Düsseldorf,
30013300,EBPBDED2XXX,"EburyPartners Belgium, Zweigniederlassung Deutschland",40474,Düsseldorf,
30020500,BHFBDEFF300,ODDO BHF,40213,Düsseldorf,
30020700,MHCBDEDDXXX,"Mizuho Bank Europe, Frankfurt Branch",60310,Frankfurt am Main,
30020900,CMCIDEDDXXX,TARGOBANK,40213,Düsseldorf,
30022000,NRWBDEDMXXX,NRW.BANK,40213,Düsseldorf,
30030100,PULSDEDDXXX,S Broker Wiesbaden,65203,Wiesbaden,
30030500,CUABDED1XXX,Bank11direkt,41460,Neuss,
30030600,ETRIDE31XXX,ETRIS Bank,42389,Wuppertal,
30030880,TUBDDEDDXXX,"HSBC Continental Europe, Germany",40549,Düsseldorf,
30030889,TUBDDEDDXXX,"HSBC Continental Europe, Germany",40549,Düsseldorf,
30030900,MEFIDEMM300,Merck Finck A Quintet Private Bank,40028,Düsseldorf,
30040000,COBADEDDXXX,Commerzbank,40002,Düsseldorf,
30040005,COBADEDDXXX,"Commerzbank, Filiale Düsseldorf 2",40002,Düsseldorf,
30040048,COBADEFFXXX,Commerzbank GF-D48,40002,Düsseldorf,
30040060,COBADEFFXXX,Commerzbank Gf 660,40002,Düsseldorf,
30040061,COBADEFFXXX,Commerzbank Gf 661,40002,Düsseldorf,
30040062,COBADEFFXXX,Commerzbank CC,40213,Düsseldorf,
30040063,COBADEFFXXX,Commerzbank CC,40213,Düsseldorf,
30040098,COBADEFFCSC,Commerz Service-Center Intensive,40547,Düsseldorf,
30040099,COBADEFFSTS,Commerzbank Gf Comp. Center STS,40213,Düsseldorf,
30050000,WELADEDDXXX,Landesbank Hessen-Thüringen Girozentrale NL. Düsseldorf,40019,Düsseldorf,
30050110,DUSSDEDDXXX,Stadtsparkasse Düsseldorf,40001,Düsseldorf,
30060010,GENODEDDXXX,DZ BANK,40001,Düsseldorf,
30060601,DAAEDEDDXXX,apoBank,40001,Düsseldorf,
30060992,GENODEF1P05,PSD Bank Rhein-Ruhr,40032,Düsseldorf,
30070010,DEUTDEDDXXX,Deutsche Bank,40189,Düsseldorf,
30070010,DEUTDEDD306,Deutsche Bank,40675,Erkrath,
30070010,DEUTDEDD305,Deutsche Bank,40702,Hilden,
30070010,DEUTDEDD307,Deutsche Bank,41564,Kaarst,
30070010,DEUTDEDD301,Deutsche Bank,40736,Langenfeld (Rheinland),
30070010,DEUTDEDD303,Deutsche Bank,40667,Meerbusch,
30070010,DEUTDEDD302,Deutsche Bank,40766,Monheim am Rhein,
30070010,DEUTDEDD300,Deutsche Bank,41404,Neuss,
30070010,DEUTDEDD304,Deutsche Bank,40878,Ratingen,
30070024,DEUTDEDBDUE,Deutsche Bank,40189,Düsseldorf,
30070024,DEUTDEDB306,Deutsche Bank,40675,Erkrath,
30070024,DEUTDEDB305,Deutsche Bank,40702,Hilden,
30070024,DEUTDEDB307,Deutsche Bank,41564,Kaarst,
30070024,DEUTDEDB301,Deutsche Bank,40736,Langenfeld (Rheinland),
30070024,DEUTDEDB303,Deutsche Bank,40667,Meerbusch,
30070024,DEUTDEDB302,Deutsche Bank,40766,Monheim am Rhein,
30070024,DEUTDEDB300,Deutsche Bank,41404,Neuss,
30070024,DEUTDEDB304,Deutsche Bank,40878,Ratingen,
30070207,DEUTDEDDP06,Postbank/DSL Ndl der Deutsche Bank,40210,Düsseldorf,
30070224,DEUTDEDBP06,Postbank/DSL Ndl der Deutsche Bank,40210,Düsseldorf,
30080000,DRESDEFF300,Commerzbank vormals Dresdner Bank,40002,Düsseldorf,
30080005,DRESDEFFXXX,Commerzbank vormals Dresdner Bank Zw 05,40002,Düsseldorf,
30080022,DRESDEFFI28,Commerzbank vormals Dresdner Bank Ztv 22,40002,Düsseldorf,
30080038,DRESDEFFXXX,Commerzbank vormals Dresdner Bank Zw 38,40002,Düsseldorf,
30080041,DRESDEFFI29,Commerzbank vormals Dresdner Bank Zw 41,40002,Düsseldorf,
30080053,DRESDEFFI30,Commerzbank vormals Dresdner Bank Zw 53,40002,Düsseldorf,
30080055,DRESDEFF309,Commerzbank vormals Dresdner Bank Zw 55,40002,Düsseldorf,
30080057,DRESDEFF316,Commerzbank vormals Dresdner Bank Gf ZW 57,40002,Düsseldorf,
30080061,DRESDEFFI31,Commerzbank vormals Dresdner Bank Zw 61,40002,Düsseldorf,
30080074,DRESDEFFI32,Commerzbank vormals Dresdner Bank Zw 74,40002,Düsseldorf,
30080080,DRESDEFFI76,"Commerzbank vormals Dresdner Bank, PCC DCC-ITGK 3",40300,Düsseldorf,
30080081,DRESDEFFI77,"Commerzbank vormals Dresdner Bank, PCC DCC-ITGK 4",40300,Düsseldorf,
30080082,DRESDEFFI78,"Commerzbank vormals Dresdner Bank, PCC DCC-ITGK 5",40300,Düsseldorf,
30080083,DRESDEFFI79,"Commerzbank vormals Dresdner Bank, PCC DCC-ITGK 6",40300,Düsseldorf,
30080084,DRESDEFFI80,"Commerzbank vormals Dresdner Bank, PCC DCC-ITGK 7",40300,Düsseldorf,
30080085,DRESDEFFI81,"Commerzbank vormals Dresdner Bank, PCC DCC-ITGK 8",40300,Düsseldorf,
30080086,DRESDEFFI82,"Commerzbank vormals Dresdner Bank, PCC DCC-ITGK 9",40300,Düsseldorf,
30080087,DRESDEFFI83,"Commerzbank vormals Dresdner Bank, PCC DCC-ITGK 10",40300,Düsseldorf,
30080088,DRESDEFFI84,"Commerzbank vormals Dresdner Bank, PCC DCC-ITGK 11",40300,Düsseldorf,
30080089,DRESDEFFI85,"Commerzbank vormals Dresdner Bank, PCC DCC-ITGK 12",40300,Düsseldorf,
30080095,DRESDEFFI33,Commerzbank vormals Dresdner Bank Zw 95,40002,Düsseldorf,
30089300,DRESDEFFI02,Commerzbank vormals Dresdner Bank ITGK I,40002,Düsseldorf,
30089302,DRESDEFFI03,Commerzbank vormals Dresdner Bank ITGK II,40002,Düsseldorf,
30110300,SMBCDEDDXXX,Sumitomo Mitsui Banking Corporation,40510,Düsseldorf,
30130100,DHBNDEDDXXX,"DHB Bank, Niederlassung Deutschland",40213,Düsseldorf,
30130200,UGBIDEDDXXX,GarantiBank International,40474,Düsseldorf,
30130600,ISBKDEFXDUS,Isbank Fil Düsseldorf,40210,Düsseldorf,
30150001,WELADEDDXXX,Helaba Düsseldorf Gf Verrechnung FI-Dus,40019,Düsseldorf,
30150200,WELADED1KSD,Kreissparkasse Düsseldorf,40001,Düsseldorf,
30160213,GENODED1DNE,Volksbank Düsseldorf Neuss,40012,Düsseldorf,
30160266,GENODED1DNE,Volksbank Düsseldorf Neuss (Gf GAA),40215,Düsseldorf,
30220190,HYVEDEMM414,UniCredit Bank - HypoVereinsbank,40212,Düsseldorf,
30330800,BIWBDE33303,flatexDEGIRO Bank,60312,Frankfurt am Main,
30351220,WELADED1HAA,Stadt-Sparkasse Haan,42781,Haan,
30520000,RCIDDE3NXXX,RCI Banque Niederlassung Deutschland,41468,Neuss,
30520037,RCIDDE3NPAY,RCI Banque Direkt,41468,Neuss,
30524400,KREDDEDDXXX,KBC Bank Ndl Deutschland,40212,Düsseldorf,
30530000,WERHDED1XXX,Bankhaus Werhahn,41460,Neuss,
30530500,WEFZDED1XXX,"Bank11 für Privatkunden und Handel, Neuss",41460,Neuss,
30550000,WELADEDNXXX,Sparkasse Neuss,41456,Neuss,
30551240,WELADED1KST,Stadtsparkasse Kaarst-Büttgen -alt-,41552,Kaarst,
30560090,GENODED1NSS,Volksbank Neuss -alt-,41415,Neuss,
30560548,GENODED1NLD,VR Bank,40789,Monheim am Rhein,
30560591,GENODED1NLD,VR Bank (Gf GAA),40789,Monheim am Rhein,
31010833,SCFBDE33XXX,Openbank Deutschland,41061,Mönchengladbach,
31040015,COBADEFFXXX,Commerzbank,41012,Mönchengladbach,
31040060,COBADEFFXXX,Commerzbank CC,41061,Mönchengladbach,
31040061,COBADEFFXXX,Commerzbank CC,41061,Mönchengladbach,
31050000,MGLSDE33XXX,Stadtsparkasse Mönchengladbach,41003,Mönchengladbach,
31060181,GENODED1GBM,Gladbacher Bank von 1922,41006,Mönchengladbach,
31060517,GENODED1MRB,Volksbank im Rheinland,41241,Mönchengladbach,
31062154,GENODED1KBN,Volksbank Brüggen-Nettetal,41376,Brüggen,
31062553,GENODED1NKR,Volksbank Schwalmtal,41372,Niederkrüchten,
31070001,DEUTDEDD310,Deutsche Bank,41061,Mönchengladbach,
31070001,DEUTDEDD319,Deutsche Bank,41802,Erkelenz,
31070001,DEUTDEDD317,Deutsche Bank,41337,Korschenbroich,
31070001,DEUTDEDD318,Deutsche Bank,41838,Wegberg,
31070024,DEUTDEDB310,Deutsche Bank,41061,Mönchengladbach,
31070024,DEUTDEDB319,Deutsche Bank,41802,Erkelenz,
31070024,DEUTDEDB317,Deutsche Bank,41337,Korschenbroich,
31070024,DEUTDEDB318,Deutsche Bank,41838,Wegberg,
31070206,DEUTDEDDP05,Postbank/DSL Ndl der Deutsche Bank,41061,Mönchengladbach,
31070224,DEUTDEDBP05,Postbank/DSL Ndl der Deutsche Bank,41061,Mönchengladbach,
31080015,DRESDEFF310,Commerzbank vormals Dresdner Bank,41004,Mönchengladbach,
31080061,DRESDEFFI34,Commerzbank vormals Dresdner Bank Zw 61,41004,Mönchengladbach,
31251220,WELADED1ERK,Kreissparkasse Heinsberg in Erkelenz,41806,Erkelenz,
31261282,GENODED1EHE,Volksbank Erkelenz -alt-,41812,Erkelenz,
31263359,GENODED1LOE,Raiffeisenbank Erkelenz -alt-,41801,Erkelenz,
31460290,GENODED1VSN,Volksbank Viersen,41730,Viersen,
31470004,DEUTDEDD314,Deutsche Bank,41747,Viersen,
31470004,DEUTDEDD316,Deutsche Bank,47920,Grefrath,
31470004,DEUTDEDD315,Deutsche Bank,41334,Nettetal,
31470024,DEUTDEDB314,Deutsche Bank,41747,Viersen,
31470024,DEUTDEDB316,Deutsche Bank,47920,Grefrath,
31470024,DEUTDEDB315,Deutsche Bank,41334,Nettetal,
32040024,COBADEFFXXX,Commerzbank,47705,Krefeld,
32050000,SPKRDE33XXX,Sparkasse Krefeld,47719,Krefeld,
32051996,WELADED1STR,Sparkasse der Stadt Straelen -alt-,47630,Straelen,
32060362,GENODED1HTK,Volksbank Krefeld,47832,Krefeld,
32061384,GENODED1GDL,Volksbank an der Niers,47623,Kevelaer,
32061414,GENODED1KMP,Volksbank Kempen-Grefrath,47885,Kempen,
32070024,DEUTDEDB320,Deutsche Bank,47707,Krefeld,
32070024,DEUTDEDB323,Deutsche Bank,47591,Geldern,
32070024,DEUTDEDB327,Deutsche Bank,47879,Kempen,
32070024,DEUTDEDB328,Deutsche Bank,47612,Kevelaer,
32070024,DEUTDEDB329,Deutsche Bank,47479,Rheinberg,
32070024,DEUTDEDB936,Deutsche Bank,47907,Tönisvorst,
32070024,DEUTDEDB322,Deutsche Bank,47877,Willich,
32070024,DEUTDEDB321,Deutsche Bank,46501,Xanten,
32070080,DEUTDEDD320,Deutsche Bank,47707,Krefeld,
32070080,DEUTDEDD323,Deutsche Bank,47591,Geldern,
32070080,DEUTDEDD327,Deutsche Bank,47879,Kempen,
32070080,DEUTDEDD328,Deutsche Bank,47612,Kevelaer,
32070080,DEUTDEDD329,Deutsche Bank,47479,Rheinberg,
32070080,DEUTDEDD331,Deutsche Bank,47907,Tönisvorst,
32070080,DEUTDEDD322,Deutsche Bank,47877,Willich,
32070080,DEUTDEDD321,Deutsche Bank,46501,Xanten,
32080010,DRESDEFF320,Commerzbank vormals Dresdner Bank,47705,Krefeld,
32250050,WELADED1GOC,Verbandssparkasse Goch -alt-,47533,Kleve,
32440023,COBADEFFXXX,Commerzbank,47511,Kleve,
32450000,WELADED1KLE,Sparkasse Rhein-Maas,47533,Kleve,
32460422,GENODED1KLL,Volksbank Kleverland,47533,Kleve,
32470024,DEUTDEDB324,Deutsche Bank,47512,Kleve,
32470024,DEUTDEDB326,Deutsche Bank,46423,Emmerich am Rhein,
32470024,DEUTDEDB325,Deutsche Bank,47568,Goch,
32470077,DEUTDEDD324,Deutsche Bank,47512,Kleve,
32470077,DEUTDEDD326,Deutsche Bank,46423,Emmerich am Rhein,
32470077,DEUTDEDD325,Deutsche Bank,47568,Goch,
33020000,AKFBDE31XXX,akf bank,42231,Wuppertal,
33020190,HYVEDEMM809,UniCredit Bank - HypoVereinsbank,42103,Wuppertal,
33030000,GGABDE31XXX,GEFA BANK,42347,Wuppertal,
33040001,COBADEFFXXX,Commerzbank,42003,Wuppertal,
33040310,COBADEDHXXX,Commerzbank Zw 117,42003,Wuppertal,
33050000,WUPSDE33XXX,Stadtsparkasse Wuppertal,42103,Wuppertal,
33060098,GENODED1CVW,Credit- und Volksbank Wuppertal -alt-,42203,Wuppertal,
33060592,GENODED1SPW,Sparda-Bank West,42097,Wuppertal,
33070024,DEUTDEDBWUP,Deutsche Bank,42097,Wuppertal,
33070024,DEUTDEDB331,Deutsche Bank,58241,Ennepetal,
33070024,DEUTDEDB332,Deutsche Bank,42566,Heiligenhaus,
33070024,DEUTDEDB333,Deutsche Bank,40822,Mettmann,
33070024,DEUTDEDB334,Deutsche Bank,58315,Schwelm,
33070024,DEUTDEDB330,Deutsche Bank,42508,Velbert,
33070024,DEUTDEDB335,Deutsche Bank,42478,Wülfrath,
33070090,DEUTDEDWXXX,Deutsche Bank,42097,Wuppertal,
33070090,DEUTDEDW331,Deutsche Bank,58241,Ennepetal,
33070090,DEUTDEDW332,Deutsche Bank,42566,Heiligenhaus,
33070090,DEUTDEDW333,Deutsche Bank,40822,Mettmann,
33070090,DEUTDEDW334,Deutsche Bank,58315,Schwelm,
33070090,DEUTDEDW330,Deutsche Bank,42508,Velbert,
33070090,DEUTDEDW335,Deutsche Bank,42478,Wülfrath,
33080001,DRESDEFFI86,"Commerzbank vormals Dresdner Bank, PCC DCC-ITGK 1",42300,Wuppertal,
33080030,DRESDEFF332,Commerzbank vormals Dresdner Bank,42003,Wuppertal,
33080085,DRESDEFFI87,"Commerzbank vormals Dresdner Bank, PCC DCC-ITGK 2",42300,Wuppertal,
33080086,DRESDEFFI88,"Commerzbank vormals Dresdner Bank, PCC DCC-ITGK 3",42300,Wuppertal,
33080087,DRESDEFFI89,"Commerzbank vormals Dresdner Bank, PCC DCC-ITGK 4",42300,Wuppertal,
33080088,DRESDEFFI90,"Commerzbank vormals Dresdner Bank, PCC DCC-ITGK 5",42300,Wuppertal,
33440035,COBADEFFXXX,Commerzbank,42551,Velbert,
33450000,WELADED1VEL,Sparkasse Hilden-Ratingen-Velbert,42510,Velbert,
33451220,WELADED1HGH,Sparkasse Heiligenhaus -alt-,42579,Heiligenhaus,
34040049,COBADEFFXXX,Commerzbank,42853,Remscheid,
34050000,WELADEDRXXX,Stadtsparkasse Remscheid,42808,Remscheid,
34051350,WELADED1RVW,Sparkasse Radevormwald-Hückeswagen -alt-,42464,Radevormwald,
34051570,WELADED1WMK,Stadtsparkasse Wermelskirchen,42904,Wermelskirchen,
34060094,VBRSDE33XXX,Volksbank im Bergischen Land,42897,Remscheid,
34060094,VBRSDE33346,Volksbank im Bergischen Land,51399,Burscheid,
34060094,VBRSDE33347,Volksbank im Bergischen Land,42781,Haan,
34060094,VBRSDE33305,Volksbank im Bergischen Land,40721,Hilden,
34060094,VBRSDE33345,Volksbank im Bergischen Land,42499,Hückeswagen,
34060094,VBRSDE33343,Volksbank im Bergischen Land,42477,Radevormwald,
34060094,VBRSDE33342,Volksbank im Bergischen Land,42651,Solingen,
34060094,VBRSDE33341,Volksbank im Bergischen Land,42929,Wermelskirchen,
34060094,VBRSDE33330,Volksbank im Bergischen Land,42369,Wuppertal,
34070024,DEUTDEDB340,Deutsche Bank,42897,Remscheid,
34070024,DEUTDEDB344,Deutsche Bank,42490,Hückeswagen,
34070024,DEUTDEDB345,Deutsche Bank,42460,Radevormwald,
34070024,DEUTDEDB346,Deutsche Bank,42905,Wermelskirchen,
34070024,DEUTDEDB341,Deutsche Bank,51675,Wipperfürth,
34070093,DEUTDEDW340,Deutsche Bank,42897,Remscheid,
34070093,DEUTDEDW344,Deutsche Bank,42490,Hückeswagen,
34070093,DEUTDEDW345,Deutsche Bank,42460,Radevormwald,
34070093,DEUTDEDW346,Deutsche Bank,42905,Wermelskirchen,
34070093,DEUTDEDW341,Deutsche Bank,51675,Wipperfürth,
34080031,DRESDEFF340,Commerzbank vormals Dresdner Bank,42802,Remscheid,
34240050,COBADEFFXXX,Commerzbank,42611,Solingen,
34250000,SOLSDE33XXX,Stadt-Sparkasse Solingen,42648,Solingen,
34270024,DEUTDEDB342,Deutsche Bank,42651,Solingen,
34270024,DEUTDEDB343,Deutsche Bank,42756,Haan,
34270094,DEUTDEDW342,Deutsche Bank,42651,Solingen,
34270094,DEUTDEDW343,Deutsche Bank,42756,Haan,
34280032,DRESDEFF342,Commerzbank vormals Dresdner Bank,42610,Solingen,
35040038,COBADEFFXXX,Commerzbank,47002,Duisburg,
35040085,COBADEFFXXX,"Commerzbank, Gf Web-K",47002,Duisburg,
35050000,DUISDE33XXX,Sparkasse Duisburg,47015,Duisburg,
35060190,GENODED1DKD,Bank für Kirche und Diakonie - KD-Bank,44135,Dortmund,
35060199,GENODED1DKD,Bank für Kirche und Diakonie - KD-Bank (Gf GAA RB),44135,Dortmund,
35060386,GENODED1VRR,Volksbank Rhein-Ruhr,47013,Duisburg,
35070024,DEUTDEDB350,Deutsche Bank,47003,Duisburg,
35070024,DEUTDEDB351,Deutsche Bank,46522,Dinslaken,
35070024,DEUTDEDB352,Deutsche Bank,47457,Kamp-Lintfort,
35070024,DEUTDEDB354,Deutsche Bank,47404,Moers,
35070024,DEUTDEDB356,Deutsche Bank,46461,Wesel,
35070030,DEUTDEDE350,Deutsche Bank,47003,Duisburg,
